timestamp,open,high,low,close,volume
2023-01-01 00:00:00,0.0702,0.0702,0.0702,0.0702,65881.0
2023-01-01 00:01:00,0.0703,0.0703,0.0703,0.0703,639.0
2023-01-01 00:02:00,0.0702,0.0702,0.0702,0.0702,29897.0
2023-01-01 00:03:00,0.0702,0.0702,0.0702,0.0702,0.0
2023-01-01 00:04:00,0.0701,0.0701,0.0701,0.0701,38675.0
2023-01-01 00:05:00,0.0701,0.0701,0.0701,0.0701,0.0
2023-01-01 00:06:00,0.0702,0.0702,0.0702,0.0702,4773.0
2023-01-01 00:07:00,0.0701,0.0701,0.0701,0.0701,16061.0
2023-01-01 00:08:00,0.0701,0.0701,0.0701,0.0701,0.0
2023-01-01 00:09:00,0.0701,0.0701,0.07,0.0701,3636.0
2023-01-01 00:10:00,0.0701,0.0701,0.0701,0.0701,342.0
2023-01-01 00:11:00,0.0701,0.0701,0.0701,0.0701,0.0
2023-01-01 00:12:00,0.07,0.07,0.0699,0.07,999008.0
2023-01-01 00:13:00,0.0699,0.0699,0.0698,0.0698,1009.0
2023-01-01 00:14:00,0.0699,0.0699,0.0699,0.0699,21148.0
2023-01-01 00:15:00,0.0698,0.0699,0.0697,0.0698,175344.0
2023-01-01 00:16:00,0.0698,0.0698,0.0698,0.0698,0.0
2023-01-01 00:17:00,0.0697,0.0697,0.0697,0.0697,23068.0
2023-01-01 00:18:00,0.0696,0.0696,0.0696,0.0696,1216.0
2023-01-01 00:19:00,0.0696,0.0696,0.0696,0.0696,0.0
2023-01-01 00:20:00,0.0697,0.0699,0.0697,0.0699,102640.0
2023-01-01 00:21:00,0.0699,0.0699,0.0699,0.0699,0.0
2023-01-01 00:22:00,0.0699,0.0699,0.0699,0.0699,9122.0
2023-01-01 00:23:00,0.0698,0.0698,0.0698,0.0698,15184.0
2023-01-01 00:24:00,0.0699,0.0699,0.0699,0.0699,498.0
2023-01-01 00:25:00,0.0699,0.0699,0.0699,0.0699,533.0
2023-01-01 00:26:00,0.0699,0.0699,0.0699,0.0699,0.0
2023-01-01 00:27:00,0.0699,0.0699,0.0699,0.0699,0.0
2023-01-01 00:28:00,0.0699,0.0699,0.0699,0.0699,0.0
2023-01-01 00:29:00,0.0699,0.0699,0.0699,0.0699,0.0
2023-01-01 00:30:00,0.0699,0.0699,0.0699,0.0699,0.0
2023-01-01 00:31:00,0.0699,0.0699,0.0699,0.0699,0.0
2023-01-01 00:32:00,0.0699,0.0699,0.0699,0.0699,22060.0
2023-01-01 00:33:00,0.0699,0.0699,0.0699,0.0699,0.0
2023-01-01 00:34:00,0.0698,0.0698,0.0698,0.0698,19789.0
2023-01-01 00:35:00,0.0698,0.0698,0.0698,0.0698,0.0
2023-01-01 00:36:00,0.0698,0.0698,0.0693,0.0695,193255.0
2023-01-01 00:37:00,0.0695,0.0695,0.0694,0.0694,57158.0
2023-01-01 00:38:00,0.0696,0.0696,0.0695,0.0695,179833.0
2023-01-01 00:39:00,0.0696,0.0696,0.0696,0.0696,3015.0
2023-01-01 00:40:00,0.0697,0.0697,0.0697,0.0697,688.0
2023-01-01 00:41:00,0.0697,0.0697,0.0697,0.0697,0.0
2023-01-01 00:42:00,0.0697,0.0697,0.0697,0.0697,0.0
2023-01-01 00:43:00,0.0697,0.0697,0.0697,0.0697,0.0
2023-01-01 00:44:00,0.0696,0.0697,0.0696,0.0697,125184.0
2023-01-01 00:45:00,0.0697,0.0697,0.0697,0.0697,19804.0
2023-01-01 00:46:00,0.0697,0.0697,0.0697,0.0697,0.0
2023-01-01 00:47:00,0.0697,0.0697,0.0697,0.0697,0.0
2023-01-01 00:48:00,0.0698,0.0699,0.0698,0.0699,742.0
2023-01-01 00:49:00,0.0698,0.0698,0.0698,0.0698,20000.0
2023-01-01 00:50:00,0.0698,0.0698,0.0698,0.0698,0.0
2023-01-01 00:51:00,0.0697,0.0697,0.0697,0.0697,20801.0
2023-01-01 00:52:00,0.0697,0.0697,0.0697,0.0697,0.0
2023-01-01 00:53:00,0.0697,0.0697,0.0697,0.0697,0.0
2023-01-01 00:54:00,0.0698,0.0698,0.0698,0.0698,8800.0
2023-01-01 00:55:00,0.0698,0.0698,0.0698,0.0698,0.0
2023-01-01 00:56:00,0.0698,0.0698,0.0698,0.0698,1007.0
2023-01-01 00:57:00,0.0698,0.0698,0.0698,0.0698,868.0
2023-01-01 00:58:00,0.0698,0.0698,0.0698,0.0698,12342.0
2023-01-01 00:59:00,0.0698,0.0698,0.0698,0.0698,0.0
2023-01-01 01:00:00,0.0698,0.0698,0.0698,0.0698,0.0
2023-01-01 01:01:00,0.0697,0.0697,0.0697,0.0697,400.0
2023-01-01 01:02:00,0.0697,0.0697,0.0697,0.0697,432.0
2023-01-01 01:03:00,0.0697,0.0697,0.0697,0.0697,306.0
2023-01-01 01:04:00,0.0697,0.0697,0.0697,0.0697,135191.0
2023-01-01 01:05:00,0.0696,0.0696,0.0695,0.0695,2333.0
2023-01-01 01:06:00,0.0695,0.0695,0.0695,0.0695,0.0
2023-01-01 01:07:00,0.0695,0.0695,0.0695,0.0695,0.0
2023-01-01 01:08:00,0.0695,0.0695,0.0695,0.0695,0.0
2023-01-01 01:09:00,0.0696,0.0696,0.0696,0.0696,8074.0
2023-01-01 01:10:00,0.0696,0.0696,0.0696,0.0696,0.0
2023-01-01 01:11:00,0.0697,0.0697,0.0697,0.0697,287.0
2023-01-01 01:12:00,0.0697,0.0697,0.0696,0.0697,11096.0
2023-01-01 01:13:00,0.0697,0.0697,0.0697,0.0697,286.0
2023-01-01 01:14:00,0.0697,0.0697,0.0697,0.0697,5000.0
2023-01-01 01:15:00,0.0697,0.0697,0.0697,0.0697,0.0
2023-01-01 01:16:00,0.0697,0.0697,0.0697,0.0697,1429.0
2023-01-01 01:17:00,0.0697,0.0697,0.0697,0.0697,0.0
2023-01-01 01:18:00,0.0696,0.0696,0.0696,0.0696,20281.0
2023-01-01 01:19:00,0.0696,0.0696,0.0696,0.0696,0.0
2023-01-01 01:20:00,0.0696,0.0696,0.0696,0.0696,0.0
2023-01-01 01:21:00,0.0695,0.0696,0.0695,0.0696,20216.0
2023-01-01 01:22:00,0.0696,0.0696,0.0696,0.0696,0.0
2023-01-01 01:23:00,0.0696,0.0696,0.0696,0.0696,0.0
2023-01-01 01:24:00,0.0696,0.0696,0.0696,0.0696,214.0
2023-01-01 01:25:00,0.0697,0.0697,0.0696,0.0696,16789.0
2023-01-01 01:26:00,0.0696,0.0696,0.0696,0.0696,214.0
2023-01-01 01:27:00,0.0696,0.0696,0.0696,0.0696,0.0
2023-01-01 01:28:00,0.0696,0.0696,0.0696,0.0696,0.0
2023-01-01 01:29:00,0.0696,0.0696,0.0696,0.0696,0.0
2023-01-01 01:30:00,0.0696,0.0696,0.0696,0.0696,0.0
2023-01-01 01:31:00,0.0696,0.0696,0.0696,0.0696,0.0
2023-01-01 01:32:00,0.0696,0.0696,0.0696,0.0696,0.0
2023-01-01 01:33:00,0.0696,0.0696,0.0696,0.0696,0.0
2023-01-01 01:34:00,0.0695,0.0695,0.0695,0.0695,376.0
2023-01-01 01:35:00,0.0695,0.0695,0.0695,0.0695,11559.0
2023-01-01 01:36:00,0.0695,0.0695,0.0695,0.0695,0.0
2023-01-01 01:37:00,0.0695,0.0695,0.0695,0.0695,9950.0
2023-01-01 01:38:00,0.0695,0.0695,0.0695,0.0695,19551.0
2023-01-01 01:39:00,0.0695,0.0695,0.0695,0.0695,0.0
2023-01-01 01:40:00,0.0695,0.0695,0.0695,0.0695,0.0
2023-01-01 01:41:00,0.0695,0.0695,0.0695,0.0695,0.0
2023-01-01 01:42:00,0.0695,0.0695,0.0695,0.0695,0.0
2023-01-01 01:43:00,0.0695,0.0695,0.0695,0.0695,0.0
2023-01-01 01:44:00,0.0695,0.0695,0.0695,0.0695,0.0
2023-01-01 01:45:00,0.0696,0.0696,0.0696,0.0696,3749.0
2023-01-01 01:46:00,0.0697,0.0697,0.0697,0.0697,40376.0
2023-01-01 01:47:00,0.0697,0.0697,0.0697,0.0697,0.0
2023-01-01 01:48:00,0.0697,0.0697,0.0697,0.0697,0.0
2023-01-01 01:49:00,0.0698,0.0699,0.0698,0.0699,531.0
2023-01-01 01:50:00,0.0698,0.0698,0.0697,0.0697,41050.0
2023-01-01 01:51:00,0.0698,0.0698,0.0698,0.0698,9288.0
2023-01-01 01:52:00,0.0697,0.0697,0.0697,0.0697,254.0
2023-01-01 01:53:00,0.0698,0.0698,0.0698,0.0698,274.0
2023-01-01 01:54:00,0.0698,0.0698,0.0698,0.0698,0.0
2023-01-01 01:55:00,0.0698,0.0698,0.0698,0.0698,149.0
2023-01-01 01:56:00,0.0698,0.0698,0.0698,0.0698,300.0
2023-01-01 01:57:00,0.0699,0.0699,0.0699,0.0699,14321.0
2023-01-01 01:58:00,0.0699,0.0699,0.0699,0.0699,13392.0
2023-01-01 01:59:00,0.0699,0.0699,0.0699,0.0699,280.0
2023-01-01 02:00:00,0.0698,0.0698,0.0697,0.0697,48206.0
2023-01-01 02:01:00,0.0698,0.0698,0.0698,0.0698,9550.0
2023-01-01 02:02:00,0.0698,0.0698,0.0698,0.0698,0.0
2023-01-01 02:03:00,0.0698,0.0698,0.0698,0.0698,0.0
2023-01-01 02:04:00,0.0697,0.0697,0.0697,0.0697,561.0
2023-01-01 02:05:00,0.0697,0.0698,0.0697,0.0698,48972.0
2023-01-01 02:06:00,0.0698,0.0698,0.0698,0.0698,218.0
2023-01-01 02:07:00,0.0698,0.0698,0.0698,0.0698,1266.0
2023-01-01 02:08:00,0.0698,0.0698,0.0698,0.0698,0.0
