timestamp,open,high,low,close,volume
2023-01-01 00:00:00,0.0702,0.0703,0.0702,0.0702,96417.0
2023-01-01 00:03:00,0.0701,0.0701,0.0701,0.0701,38675.0
2023-01-01 00:06:00,0.0702,0.0702,0.0701,0.0701,20834.0
2023-01-01 00:09:00,0.0701,0.0701,0.07,0.0701,3978.0
2023-01-01 00:12:00,0.07,0.07,0.0698,0.0699,1021165.0
2023-01-01 00:15:00,0.0698,0.0699,0.0697,0.0697,198412.0
2023-01-01 00:18:00,0.0696,0.0699,0.0696,0.0699,103856.0
2023-01-01 00:21:00,0.0699,0.0699,0.0698,0.0698,24306.0
2023-01-01 00:24:00,0.0699,0.0699,0.0699,0.0699,1031.0
2023-01-01 00:27:00,0.0699,0.0699,0.0699,0.0699,0.0
2023-01-01 00:30:00,0.0699,0.0699,0.0699,0.0699,22060.0
2023-01-01 00:33:00,0.0698,0.0698,0.0698,0.0698,19789.0
2023-01-01 00:36:00,0.0698,0.0698,0.0693,0.0695,430246.0
2023-01-01 00:39:00,0.0696,0.0697,0.0696,0.0697,3703.0
2023-01-01 00:42:00,0.0696,0.0697,0.0696,0.0697,125184.0
2023-01-01 00:45:00,0.0697,0.0697,0.0697,0.0697,19804.0
2023-01-01 00:48:00,0.0698,0.0699,0.0698,0.0698,20742.0
2023-01-01 00:51:00,0.0697,0.0697,0.0697,0.0697,20801.0
2023-01-01 00:54:00,0.0698,0.0698,0.0698,0.0698,9807.0
2023-01-01 00:57:00,0.0698,0.0698,0.0698,0.0698,13210.0
2023-01-01 01:00:00,0.0697,0.0697,0.0697,0.0697,832.0
2023-01-01 01:03:00,0.0697,0.0697,0.0695,0.0695,137830.0
2023-01-01 01:06:00,0.0695,0.0695,0.0695,0.0695,0.0
2023-01-01 01:09:00,0.0696,0.0697,0.0696,0.0697,8361.0
2023-01-01 01:12:00,0.0697,0.0697,0.0696,0.0697,16382.0
2023-01-01 01:15:00,0.0697,0.0697,0.0697,0.0697,1429.0
2023-01-01 01:18:00,0.0696,0.0696,0.0696,0.0696,20281.0
2023-01-01 01:21:00,0.0695,0.0696,0.0695,0.0696,20216.0
2023-01-01 01:24:00,0.0696,0.0697,0.0696,0.0696,17217.0
2023-01-01 01:27:00,0.0696,0.0696,0.0696,0.0696,0.0
2023-01-01 01:30:00,0.0696,0.0696,0.0696,0.0696,0.0
2023-01-01 01:33:00,0.0695,0.0695,0.0695,0.0695,11935.0
2023-01-01 01:36:00,0.0695,0.0695,0.0695,0.0695,29501.0
2023-01-01 01:39:00,0.0695,0.0695,0.0695,0.0695,0.0
2023-01-01 01:42:00,0.0695,0.0695,0.0695,0.0695,0.0
2023-01-01 01:45:00,0.0696,0.0697,0.0696,0.0697,44125.0
2023-01-01 01:48:00,0.0698,0.0699,0.0697,0.0697,41581.0
2023-01-01 01:51:00,0.0698,0.0698,0.0697,0.0698,9816.0
2023-01-01 01:54:00,0.0698,0.0698,0.0698,0.0698,449.0
2023-01-01 01:57:00,0.0699,0.0699,0.0699,0.0699,27993.0
2023-01-01 02:00:00,0.0698,0.0698,0.0697,0.0698,57756.0
2023-01-01 02:03:00,0.0697,0.0698,0.0697,0.0698,49533.0
2023-01-01 02:06:00,0.0698,0.0698,0.0698,0.0698,1484.0
2023-01-01 02:09:00,0.0699,0.0699,0.0699,0.0699,13406.0
2023-01-01 02:12:00,0.0699,0.0702,0.0699,0.0702,188019.0
2023-01-01 02:15:00,0.0703,0.0703,0.0702,0.0702,86116.0
2023-01-01 02:18:00,0.0701,0.0701,0.0701,0.0701,522.0
2023-01-01 02:21:00,0.0701,0.0701,0.0701,0.0701,2264.0
2023-01-01 02:24:00,0.0701,0.0701,0.0701,0.0701,20000.0
2023-01-01 02:27:00,0.0701,0.0701,0.0701,0.0701,13076.0
2023-01-01 02:30:00,0.0701,0.0701,0.0701,0.0701,0.0
2023-01-01 02:33:00,0.0701,0.0701,0.0701,0.0701,20000.0
